user_id,trip_id,origin_airport,destination_airport,home_country,home_airport,home_airport_lat,home_airport_lon,destination_airport_lat,destination_airport_lon
515891,515891-a9dede51de124740892dedb6328e5805,IND,PHX,usa,IND,39.717,-86.294,33.535,-112.383
515891,515891-8872f955f60f4427acea937d9f66281a,IND,YUL,usa,IND,39.717,-86.294,45.517,-73.417
515891,515891-36b5fc8b50394a39a5ba63e3713d5137,IND,PHX,usa,IND,39.717,-86.294,33.535,-112.383
515891,515891-69f504461ccf48689cd8cd17d0fe4b90,IND,SAN,usa,IND,39.717,-86.294,32.699,-117.215
515901,,,,usa,PHX,33.434,-112.008,,
515901,,,,usa,PHX,33.434,-112.008,,
515901,,,,usa,PHX,33.434,-112.008,,
515901,,,,usa,PHX,33.434,-112.008,,
515901,,,,usa,PHX,33.434,-112.008,,
515901,,,,usa,PHX,33.434,-112.008,,
515901,,,,usa,PHX,33.434,-112.008,,
515901,515901-aefb292684e040519bfaa45942883784,PHX,IND,usa,PHX,33.434,-112.008,39.717,-86.294
515901,515901-a08abc63fd4349b49c8ce56b6a2f8d39,PHX,AUS,usa,PHX,33.434,-112.008,30.194,-97.67
515908,515908-9f45d2a7fcac4f0a9172a262ec8d8517,STL,CLT,usa,STL,38.748,-90.36,35.214,-80.943
515908,515908-c275a94e269f4c5aa3ee06644f7a1071,STL,NZY,usa,STL,38.748,-90.36,32.699,-117.215
515908,,,,usa,STL,38.748,-90.36,,
515908,,,,usa,STL,38.748,-90.36,,
515908,,,,usa,STL,38.748,-90.36,,
515908,,,,usa,STL,38.748,-90.36,,
515908,,,,usa,STL,38.748,-90.36,,
515908,,,,usa,STL,38.748,-90.36,,
515941,,,,usa,PIE,27.911,-82.687,,
515941,,,,usa,PIE,27.911,-82.687,,
515941,,,,usa,PIE,27.911,-82.687,,
515941,,,,usa,PIE,27.911,-82.687,,
515941,515941-52fb63e808e24d699818ec41a040f7b3,,,usa,PIE,27.911,-82.687,,
515941,515941-e8bd34dd1dc04130b14ca07b6b33c9c1,,,usa,PIE,27.911,-82.687,,
515941,515941-73687f80571b43cdb3db44f8b500aba9,PIE,LSQ,usa,PIE,27.911,-82.687,33.942,-118.408
515941,515941-1d91d32679db44819d160bb299f2645c,PIE,LSQ,usa,PIE,27.911,-82.687,33.942,-118.408
515947,515947-5a91c859d3b9439f86defd53bf7d42ca,LGA,NZY,usa,LGA,40.777,-73.872,32.699,-117.215
515947,515947-54c3821aac3a4a408c60bb33fe70e5cf,LGA,BNA,usa,LGA,40.777,-73.872,36.124,-86.678
515947,,,,usa,LGA,40.777,-73.872,,
515947,,,,usa,LGA,40.777,-73.872,,
515947,,,,usa,LGA,40.777,-73.872,,
515947,,,,usa,LGA,40.777,-73.872,,
515947,,,,usa,LGA,40.777,-73.872,,
515947,,,,usa,LGA,40.777,-73.872,,
515953,515953-b8b6c93751b64304bde8897dffa5640f,LAX,PHX,usa,LAX,33.942,-118.408,33.535,-112.383
515953,515953-0c7d8a10d4fa4f948fb31a0b03ffac08,LAX,SAN,usa,LAX,33.942,-118.408,32.699,-117.215
515953,515953-e0a857cfe4d04469bd91d7f4c1b62a85,LAX,YOW,usa,LAX,33.942,-118.408,45.323,-75.669
515953,,,,usa,LAX,33.942,-118.408,,
515953,,,,usa,LAX,33.942,-118.408,,
515953,,,,usa,LAX,33.942,-118.408,,
515953,,,,usa,LAX,33.942,-118.408,,
515953,,,,usa,LAX,33.942,-118.408,,
515974,,,,usa,DAL,32.847,-96.852,,
515974,,,,usa,DAL,32.847,-96.852,,
515974,,,,usa,DAL,32.847,-96.852,,
515974,,,,usa,DAL,32.847,-96.852,,
515974,,,,usa,DAL,32.847,-96.852,,
515974,515974-9b9a3e5311244f3f8d661334a0158232,,,usa,DAL,32.847,-96.852,,
515974,515974-9cb9efb6072d4928923fe9940886f448,,,usa,DAL,32.847,-96.852,,
515974,515974-cd64beb032824d639ff2904aee6000de,DAL,DCA,usa,DAL,32.847,-96.852,38.852,-77.037
515985,515985-0855d2a9a6374f72ad7461434248ad08,,,canada,YOW,45.323,-75.669,,
515985,515985-d879e9a13a1848eea90399b70015ae2f,YOW,HLZ,canada,YOW,45.323,-75.669,43.173,-79.935
515985,515985-294283ed5ebf44b484581f2d4922b03d,YOW,YZD,canada,YOW,45.323,-75.669,43.862,-79.37
515985,,,,canada,YOW,45.323,-75.669,,
515985,,,,canada,YOW,45.323,-75.669,,
515985,,,,canada,YOW,45.323,-75.669,,
515985,,,,canada,YOW,45.323,-75.669,,
515985,,,,canada,YOW,45.323,-75.669,,
515985,,,,canada,YOW,45.323,-75.669,,
516001,,,,usa,EDF,61.251,-149.806,,
516001,,,,usa,EDF,61.251,-149.806,,
516001,,,,usa,EDF,61.251,-149.806,,
516001,,,,usa,EDF,61.251,-149.806,,
516001,,,,usa,EDF,61.251,-149.806,,
516001,,,,usa,EDF,61.251,-149.806,,
516001,,,,usa,EDF,61.251,-149.806,,
516001,,,,usa,EDF,61.251,-149.806,,
516001,516001-bbcee3e19ffa4720a3c552dcdbc12e46,,,usa,EDF,61.251,-149.806,,
516004,,,,usa,SFO,37.619,-122.375,,
516004,,,,usa,SFO,37.619,-122.375,,
516004,,,,usa,SFO,37.619,-122.375,,
516004,,,,usa,SFO,37.619,-122.375,,
516004,,,,usa,SFO,37.619,-122.375,,
516004,,,,usa,SFO,37.619,-122.375,,
516004,,,,usa,SFO,37.619,-122.375,,
516004,516004-f63d5b1b4fe646f5b79e9b448db54aab,SFO,LGA,usa,SFO,37.619,-122.375,40.64,-73.779
516004,516004-751120f11b944843b624a39edfb6883d,SFO,PHL,usa,SFO,37.619,-122.375,39.872,-75.241
516006,516006-ba49c5d1f74a45ae8661cebdf5484f8b,RND,NIP,usa,RND,29.529,-98.279,30.494,-81.688
516006,516006-29daed316d4f400892ba083b1f76e280,RND,YZD,usa,RND,29.529,-98.279,43.862,-79.37
516006,,,,usa,RND,29.529,-98.279,,
516006,,,,usa,RND,29.529,-98.279,,
516006,,,,usa,RND,29.529,-98.279,,
516006,516006-187d0a03640247be8a7ce8d0ba5f8676,RND,EFD,usa,RND,29.529,-98.279,29.607,-95.159
516006,516006-e02e8b9fe8f04585ae3edf24276a10be,RND,DEN,usa,RND,29.529,-98.279,39.858,-104.667
516006,516006-ebf0391fefa345f0b746015c037c4799,RND,AUS,usa,RND,29.529,-98.279,30.194,-97.67
516039,,,,usa,SNA,33.676,-117.868,,
516039,,,,usa,SNA,33.676,-117.868,,
516039,,,,usa,SNA,33.676,-117.868,,
516039,,,,usa,SNA,33.676,-117.868,,
516039,,,,usa,SNA,33.676,-117.868,,
516039,,,,usa,SNA,33.676,-117.868,,
516039,,,,usa,SNA,33.676,-117.868,,
516039,,,,usa,SNA,33.676,-117.868,,
516039,,,,usa,SNA,33.676,-117.868,,
516053,,,,usa,LAX,33.942,-118.408,,
516053,,,,usa,LAX,33.942,-118.408,,
516053,,,,usa,LAX,33.942,-118.408,,
516053,,,,usa,LAX,33.942,-118.408,,
516053,516053-9c6e54b90f334bc4832851503ad7cd90,LAX,LGA,usa,LAX,33.942,-118.408,40.64,-73.779
516053,516053-e3b8f939321a4a61aa9366fb14885a27,LAX,YOW,usa,LAX,33.942,-118.408,45.323,-75.669
516053,516053-6b911825bbb54fc7a46dd2177ce58440,LAX,YOW,usa,LAX,33.942,-118.408,45.323,-75.669
516053,516053-de0bbe373e534c679da3ce0f9199dd59,LAX,FAT,usa,LAX,33.942,-118.408,36.776,-119.718
516053,516053-8f933aee34e9447ab1d14dbd6a9f5f29,LAX,YHU,usa,LAX,33.942,-118.408,45.517,-73.417
516057,,,,usa,HOU,29.645,-95.279,,
516057,,,,usa,HOU,29.645,-95.279,,
516057,,,,usa,HOU,29.645,-95.279,,
516057,516057-b46c7fea008b4571ad459316a544354f,HOU,LUF,usa,HOU,29.645,-95.279,33.535,-112.383
516057,516057-a7c6715b8bb24996ac38fb1fa4f736d6,HOU,YYC,usa,HOU,29.645,-95.279,51.114,-114.02
516057,516057-5cf3a35a93b14e439799f18dc63b1936,HOU,YHU,usa,HOU,29.645,-95.279,45.517,-73.417
516057,516057-a7c6715b8bb24996ac38fb1fa4f736d6,HOU,YYC,usa,HOU,29.645,-95.279,51.114,-114.02
516057,516057-5cc5b6c0e0374db4900c568249946246,HOU,YHM,usa,HOU,29.645,-95.279,43.173,-79.935
516061,516061-d54d86f1cf4d4410acdf1b9275836718,UGN,LGA,usa,UGN,42.422,-87.868,40.64,-73.779
516061,516061-439bff29eaea4675add9cadf4910279b,UGN,LGA,usa,UGN,42.422,-87.868,40.64,-73.779
516061,,,,usa,UGN,42.422,-87.868,,
516061,,,,usa,UGN,42.422,-87.868,,
516061,516061-d710de90e9f8417e80c84a75ecb5461c,UGN,DET,usa,UGN,42.422,-87.868,42.409,-83.01
516061,,,,usa,UGN,42.422,-87.868,,
516061,,,,usa,UGN,42.422,-87.868,,
516061,,,,usa,UGN,42.422,-87.868,,
516076,,,,usa,RAL,33.952,-117.445,,
516076,,,,usa,RAL,33.952,-117.445,,
516076,,,,usa,RAL,33.952,-117.445,,
516076,,,,usa,RAL,33.952,-117.445,,
516076,,,,usa,RAL,33.952,-117.445,,
516076,,,,usa,RAL,33.952,-117.445,,
516076,,,,usa,RAL,33.952,-117.445,,
516076,,,,usa,RAL,33.952,-117.445,,
516086,,,,usa,LGA,40.777,-73.872,,
516086,,,,usa,LGA,40.777,-73.872,,
516086,,,,usa,LGA,40.777,-73.872,,
516086,,,,usa,LGA,40.777,-73.872,,
516086,,,,usa,LGA,40.777,-73.872,,
516086,,,,usa,LGA,40.777,-73.872,,
516086,,,,usa,LGA,40.777,-73.872,,
516086,,,,usa,LGA,40.777,-73.872,,
516086,,,,usa,LGA,40.777,-73.872,,
516086,516086-16e92f8fe676435c99490a2cc7efa670,,,usa,LGA,40.777,-73.872,,
516089,516089-4c939cb0550a4e47889515aaee432bcd,BWI,IAH,usa,BWI,39.175,-76.668,29.607,-95.159
516089,516089-7fa3eea8a6304d1795d15f5233cd7ca6,BWI,FTW,usa,BWI,39.175,-76.668,32.82,-97.362
516089,,,,usa,BWI,39.175,-76.668,,
516089,,,,usa,BWI,39.175,-76.668,,
516089,,,,usa,BWI,39.175,-76.668,,
516089,,,,usa,BWI,39.175,-76.668,,
516089,,,,usa,BWI,39.175,-76.668,,
516089,516089-da404c7ece714487be4263aeb6b24bb0,BWI,RND,usa,BWI,39.175,-76.668,29.529,-98.279
516092,,,,usa,IND,39.717,-86.294,,
516092,,,,usa,IND,39.717,-86.294,,
516092,,,,usa,IND,39.717,-86.294,,
516092,,,,usa,IND,39.717,-86.294,,
516092,,,,usa,IND,39.717,-86.294,,
516092,516092-9105732d19184fef8ac1256e9cd69294,IND,OKC,usa,IND,39.717,-86.294,35.393,-97.601
516092,516092-79b2fc1d4dd241d1a787045942f647ad,IND,LSQ,usa,IND,39.717,-86.294,33.942,-118.408
516092,516092-e9538e7eb21440b7a039cadddb7cb421,IND,CMH,usa,IND,39.717,-86.294,39.998,-82.892
516092,516092-e9600e3e597a4c628901bf27fb219475,IND,DAL,usa,IND,39.717,-86.294,32.847,-96.852
516105,,,,usa,AUS,30.194,-97.67,,
516105,,,,usa,AUS,30.194,-97.67,,
516105,,,,usa,AUS,30.194,-97.67,,
516105,,,,usa,AUS,30.194,-97.67,,
516105,,,,usa,AUS,30.194,-97.67,,
516105,516105-bd61ae5d59dd4c9aa73e1c255cd10486,,,usa,AUS,30.194,-97.67,,
516105,516105-5b62f56998a8451e91ebd6dd793ed230,,,usa,AUS,30.194,-97.67,,
516105,516105-717976c0a54d4218bda8c1f701b82e7a,AUS,IND,usa,AUS,30.194,-97.67,39.717,-86.294
516117,516117-ba1501c06d58486d9158fe37f4447ea6,CLT,ORD,usa,CLT,35.214,-80.943,41.786,-87.752
516117,516117-28fb1098879c4a888d6a16c633e6f240,,,usa,CLT,35.214,-80.943,,
516117,516117-11a17dc17e914a48984f91f051080c86,CLT,BNA,usa,CLT,35.214,-80.943,36.124,-86.678
516117,,,,usa,CLT,35.214,-80.943,,
516117,,,,usa,CLT,35.214,-80.943,,
516117,,,,usa,CLT,35.214,-80.943,,
516117,,,,usa,CLT,35.214,-80.943,,
516117,,,,usa,CLT,35.214,-80.943,,
516117,,,,usa,CLT,35.214,-80.943,,
516118,,,,usa,EWR,40.692,-74.169,,
516118,,,,usa,EWR,40.692,-74.169,,
516118,,,,usa,EWR,40.692,-74.169,,
516118,,,,usa,EWR,40.692,-74.169,,
516118,,,,usa,EWR,40.692,-74.169,,
516118,,,,usa,EWR,40.692,-74.169,,
516118,,,,usa,EWR,40.692,-74.169,,
516118,516118-04969ca1ffcd4bff8712efb82b856092,,,usa,EWR,40.692,-74.169,,
516118,516118-3827be7089ee4807a7c94009269f2b4e,EWR,LUF,usa,EWR,40.692,-74.169,33.535,-112.383
516127,,,,usa,DEN,39.858,-104.667,,
516127,,,,usa,DEN,39.858,-104.667,,
516127,,,,usa,DEN,39.858,-104.667,,
516127,,,,usa,DEN,39.858,-104.667,,
516127,,,,usa,DEN,39.858,-104.667,,
516127,,,,usa,DEN,39.858,-104.667,,
516127,,,,usa,DEN,39.858,-104.667,,
516127,,,,usa,DEN,39.858,-104.667,,
516132,,,,usa,DAL,32.847,-96.852,,
516132,,,,usa,DAL,32.847,-96.852,,
516132,,,,usa,DAL,32.847,-96.852,,
516132,,,,usa,DAL,32.847,-96.852,,
516132,,,,usa,DAL,32.847,-96.852,,
516132,516132-cfe636bf10964183906052b330c74342,DAL,PHX,usa,DAL,32.847,-96.852,33.535,-112.383
516132,516132-72d559a853fd48dfb0315269c2f9fec3,DAL,JFK,usa,DAL,32.847,-96.852,40.64,-73.779
516132,516132-6247eea867fe4757a7f7701711960815,DAL,RND,usa,DAL,32.847,-96.852,29.529,-98.279
516132,516132-cfe636bf10964183906052b330c74342,DAL,PHX,usa,DAL,32.847,-96.852,33.535,-112.383
516144,516144-fe12e55072204cb193d6da51a6aec19f,DEN,SJO,usa,DEN,39.858,-104.667,37.362,-121.929
516144,516144-b010c165ab62438eb2486787e23fd94b,DEN,LAX,usa,DEN,39.858,-104.667,33.942,-118.408
516144,516144-b37468fab36b49d6b035d123ea8e6f49,DEN,SJC,usa,DEN,39.858,-104.667,37.362,-121.929
516144,516144-6b24c56a4ed94d3283a455eb65994238,DEN,LGA,usa,DEN,39.858,-104.667,40.64,-73.779
516144,,,,usa,DEN,39.858,-104.667,,
516144,,,,usa,DEN,39.858,-104.667,,
516144,,,,usa,DEN,39.858,-104.667,,
516144,,,,usa,DEN,39.858,-104.667,,
516144,,,,usa,DEN,39.858,-104.667,,
516150,,,,usa,BTR,30.533,-91.149,,
516150,,,,usa,BTR,30.533,-91.149,,
516150,,,,usa,BTR,30.533,-91.149,,
516150,,,,usa,BTR,30.533,-91.149,,
516150,,,,usa,BTR,30.533,-91.149,,
516150,,,,usa,BTR,30.533,-91.149,,
516150,,,,usa,BTR,30.533,-91.149,,
516150,516150-e09b6b6e00e94154b1e9f3b6c2c2dae6,,,usa,BTR,30.533,-91.149,,
516152,516152-5f71c80f2ad246e584b99d6245914a81,MSN,LAX,usa,MSN,43.14,-89.337,33.942,-118.408
516152,,,,usa,MSN,43.14,-89.337,,
516152,,,,usa,MSN,43.14,-89.337,,
516152,,,,usa,MSN,43.14,-89.337,,
516152,,,,usa,MSN,43.14,-89.337,,
516152,,,,usa,MSN,43.14,-89.337,,
516152,,,,usa,MSN,43.14,-89.337,,
516152,,,,usa,MSN,43.14,-89.337,,
516176,,,,usa,JFK,40.64,-73.779,,
516176,,,,usa,JFK,40.64,-73.779,,
516176,,,,usa,JFK,40.64,-73.779,,
516176,,,,usa,JFK,40.64,-73.779,,
516176,516176-16f6c6b20c4c41f8a70efcb3c7ef6da9,JFK,YUL,usa,JFK,40.64,-73.779,45.517,-73.417
516176,516176-93d845af0bb14888a633841554077f54,JFK,DEN,usa,JFK,40.64,-73.779,39.858,-104.667
516176,516176-55b353e5dbd94d65b968f9f6b0819109,JFK,BOS,usa,JFK,40.64,-73.779,42.364,-71.005
516176,516176-ce512dd08f8344a09d8e9ae21c0a6645,JFK,YOW,usa,JFK,40.64,-73.779,45.323,-75.669
516177,516177-c73eed2c217e46beaae4dfc419b47e78,PNE,JFK,usa,PNE,40.082,-75.011,40.64,-73.779
516177,516177-641b86687d4d438f9760f26e795bcf77,PNE,FAT,usa,PNE,40.082,-75.011,36.776,-119.718
516177,516177-646b535527004eeb9375380352283b27,PNE,PHX,usa,PNE,40.082,-75.011,33.535,-112.383
516177,,,,usa,PNE,40.082,-75.011,,
516177,,,,usa,PNE,40.082,-75.011,,
516177,,,,usa,PNE,40.082,-75.011,,
516177,,,,usa,PNE,40.082,-75.011,,
516177,,,,usa,PNE,40.082,-75.011,,
516178,516178-77d0757f023648cfa28bdbe41fce6dbb,YVR,FAT,canada,YVR,49.195,-123.182,36.776,-119.718
516178,,,,canada,YVR,49.195,-123.182,,
516178,,,,canada,YVR,49.195,-123.182,,
516178,,,,canada,YVR,49.195,-123.182,,
516178,516178-c6cc322a85ef4a24b007de1c7054202d,YVR,YAV,canada,YVR,49.195,-123.182,50.056,-97.032
516178,,,,canada,YVR,49.195,-123.182,,
516178,,,,canada,YVR,49.195,-123.182,,
516178,516178-5cf9a5f02c104013bc1d17678976ddd6,YVR,LCK,canada,YVR,49.195,-123.182,39.998,-82.892
516211,516211-d6545612a58f47f783931ed49f355993,PHL,YYZ,usa,PHL,39.872,-75.241,43.862,-79.37
516211,516211-88fdaf7d66664769b6dab3753d84d7a0,PHL,AUS,usa,PHL,39.872,-75.241,30.194,-97.67
516211,516211-e5d6976bd16b478599a6189872f96ef7,PHL,NIP,usa,PHL,39.872,-75.241,30.494,-81.688
516211,,,,usa,PHL,39.872,-75.241,,
516211,,,,usa,PHL,39.872,-75.241,,
516211,,,,usa,PHL,39.872,-75.241,,
516211,516211-6a3bceb0d71d463dabbcf1ecbe67b730,PHL,XSP,usa,PHL,39.872,-75.241,1.417,103.867
516211,516211-6a3bceb0d71d463dabbcf1ecbe67b730,PHL,XSP,usa,PHL,39.872,-75.241,1.417,103.867
516216,516216-d38c352c4c2143209cb13e5a00953d24,PHL,SVZ,usa,PHL,39.872,-75.241,29.529,-98.279
516216,516216-5ac3a6ffdf1e4bcbb9228ce7b6b4a66d,PHL,LSV,usa,PHL,39.872,-75.241,36.08,-115.152
516216,516216-b967c92a61e748d581b230a0b31f4393,PHL,JFK,usa,PHL,39.872,-75.241,40.64,-73.779
516216,516216-bd9eabf481aa4554a3c430c5b679e9b8,PHL,MKE,usa,PHL,39.872,-75.241,42.947,-87.896
516216,,,,usa,PHL,39.872,-75.241,,
516216,,,,usa,PHL,39.872,-75.241,,
516216,,,,usa,PHL,39.872,-75.241,,
516216,,,,usa,PHL,39.872,-75.241,,
516217,,,,canada,YEG,53.31,-113.58,,
516217,,,,canada,YEG,53.31,-113.58,,
516217,516217-8bf45ede74b84db185825859ae5c4abe,YEG,PHL,canada,YEG,53.31,-113.58,39.872,-75.241
516217,,,,canada,YEG,53.31,-113.58,,
516217,,,,canada,YEG,53.31,-113.58,,
516217,,,,canada,YEG,53.31,-113.58,,
516217,,,,canada,YEG,53.31,-113.58,,
516217,,,,canada,YEG,53.31,-113.58,,
516243,,,,usa,BUF,42.94,-78.732,,
516243,,,,usa,BUF,42.94,-78.732,,
516243,,,,usa,BUF,42.94,-78.732,,
516243,,,,usa,BUF,42.94,-78.732,,
516243,,,,usa,BUF,42.94,-78.732,,
516243,,,,usa,BUF,42.94,-78.732,,
516243,,,,usa,BUF,42.94,-78.732,,
516243,,,,usa,BUF,42.94,-78.732,,
516246,,,,usa,AUS,30.194,-97.67,,
516246,,,,usa,AUS,30.194,-97.67,,
516246,,,,usa,AUS,30.194,-97.67,,
516246,,,,usa,AUS,30.194,-97.67,,
516246,,,,usa,AUS,30.194,-97.67,,
516246,516246-f10b182a4d604eb4ada676eb51175957,AUS,LGA,usa,AUS,30.194,-97.67,40.64,-73.779
516246,516246-f96cd96db3384867a0a810fe3e0bcac1,AUS,YYC,usa,AUS,30.194,-97.67,51.114,-114.02
516246,516246-6bef29a0a1094f059831a8b492188ef4,AUS,DEN,usa,AUS,30.194,-97.67,39.858,-104.667
516246,516246-f89a3531544342c8bb6581be0c2fd3c1,AUS,LAX,usa,AUS,30.194,-97.67,33.942,-118.408
516251,516251-081bd6d261c047668c9a0d59a5e48753,YYC,FAT,canada,YYC,51.114,-114.02,36.776,-119.718
516251,516251-311d8f9d161f45b88c7be72bd8cb096d,YYC,SVZ,canada,YYC,51.114,-114.02,29.529,-98.279
516251,516251-bb0372a58bb34e78b0f611ce8cb9bf08,YYC,YMX,canada,YYC,51.114,-114.02,45.517,-73.417
516251,516251-0396358561a847c094ad3147f06482a1,YYC,JFK,canada,YYC,51.114,-114.02,40.64,-73.779
516251,516251-bdd7b51eb90b4efb8351a056ecbf205a,YYC,YOW,canada,YYC,51.114,-114.02,45.323,-75.669
516251,516251-9fc391c361a14578960d716a6a4bdb4e,YYC,FTW,canada,YYC,51.114,-114.02,32.82,-97.362
516251,516251-bcf75616755f4cd7ba29c15d5dd1caf6,YYC,IAD,canada,YYC,51.114,-114.02,38.852,-77.037
516251,,,,canada,YYC,51.114,-114.02,,
516269,,,,usa,SCK,37.894,-121.239,,
516269,,,,usa,SCK,37.894,-121.239,,
516269,,,,usa,SCK,37.894,-121.239,,
516269,,,,usa,SCK,37.894,-121.239,,
516269,516269-296a54676e2143ab81278fabf3213862,SCK,YKZ,usa,SCK,37.894,-121.239,43.862,-79.37
516269,516269-4261337592f14d3dbe4af818324972bf,SCK,YQB,usa,SCK,37.894,-121.239,46.788,-71.398
516269,516269-e659e8e1726647fca2a139659f9c8a1c,SCK,ORD,usa,SCK,37.894,-121.239,41.786,-87.752
516269,516269-7ba010137ef346779bf2dae150e741e5,SCK,SAN,usa,SCK,37.894,-121.239,32.699,-117.215
516269,516269-2c077545c31c4ad0aaad4f88fa33f6f1,,,usa,SCK,37.894,-121.239,,
516273,516273-a6ab45c8ae3340b9ad24eb5de0e4c8c4,TPA,DTW,usa,TPA,27.975,-82.533,42.409,-83.01
516273,516273-1e75c45fdad4487db3f8a72bc09d3c44,TPA,CMH,usa,TPA,27.975,-82.533,39.998,-82.892
516273,,,,usa,TPA,27.975,-82.533,,
516273,,,,usa,TPA,27.975,-82.533,,
516273,,,,usa,TPA,27.975,-82.533,,
516273,,,,usa,TPA,27.975,-82.533,,
516273,,,,usa,TPA,27.975,-82.533,,
516273,,,,usa,TPA,27.975,-82.533,,
516282,,,,canada,YYJ,48.647,-123.426,,
516282,,,,canada,YYJ,48.647,-123.426,,
516282,,,,canada,YYJ,48.647,-123.426,,
516282,,,,canada,YYJ,48.647,-123.426,,
516282,,,,canada,YYJ,48.647,-123.426,,
516282,,,,canada,YYJ,48.647,-123.426,,
516282,516282-d5fb887514a749afafd9a5d087f79b9d,YYJ,NZY,canada,YYJ,48.647,-123.426,32.699,-117.215
516282,516282-c903e346d40445e4b87c24bb95fda030,YYJ,YMX,canada,YYJ,48.647,-123.426,45.517,-73.417
516283,516283-ade2a80be70e446092a6882d4858db02,PHX,IAH,usa,PHX,33.434,-112.008,29.607,-95.159
516283,516283-232ec8d8fe874ea49d2b7c771d46c248,PHX,NRT,usa,PHX,33.434,-112.008,35.765,140.386
516283,516283-232ec8d8fe874ea49d2b7c771d46c248,PHX,NRT,usa,PHX,33.434,-112.008,35.765,140.386
516283,,,,usa,PHX,33.434,-112.008,,
516283,,,,usa,PHX,33.434,-112.008,,
516283,,,,usa,PHX,33.434,-112.008,,
516283,,,,usa,PHX,33.434,-112.008,,
516283,,,,usa,PHX,33.434,-112.008,,
516283,,,,usa,PHX,33.434,-112.008,,
516287,,,,usa,HNL,21.316,-157.927,,
516287,,,,usa,HNL,21.316,-157.927,,
516287,,,,usa,HNL,21.316,-157.927,,
516287,,,,usa,HNL,21.316,-157.927,,
516287,,,,usa,HNL,21.316,-157.927,,
516287,,,,usa,HNL,21.316,-157.927,,
516287,516287-c0b46e14564846a6924ee99a3f4ccbc6,HNL,HKG,usa,HNL,21.316,-157.927,22.309,113.914
516287,516287-23415ed5b80246e7911f9b511dbd2b3d,HNL,LAX,usa,HNL,21.316,-157.927,33.942,-118.408
516287,516287-c0b46e14564846a6924ee99a3f4ccbc6,HNL,HKG,usa,HNL,21.316,-157.927,22.309,113.914
516290,516290-27170704842c411fb8eceaf99134401b,OMA,DCA,usa,OMA,41.302,-95.894,38.852,-77.037
516290,,,,usa,OMA,41.302,-95.894,,
516290,,,,usa,OMA,41.302,-95.894,,
516290,,,,usa,OMA,41.302,-95.894,,
516290,,,,usa,OMA,41.302,-95.894,,
516290,,,,usa,OMA,41.302,-95.894,,
516290,516290-77be5bb809b2456095c598b45ad6871c,,,usa,OMA,41.302,-95.894,,
516290,516290-0b7a4c55a6184301aa8bf88a0e1338e2,OMA,CLT,usa,OMA,41.302,-95.894,35.214,-80.943
516296,516296-461322ffa68e471797112ad6461d79fe,FTW,CLT,usa,FTW,32.82,-97.362,35.214,-80.943
516296,,,,usa,FTW,32.82,-97.362,,
516296,,,,usa,FTW,32.82,-97.362,,
516296,,,,usa,FTW,32.82,-97.362,,
516296,,,,usa,FTW,32.82,-97.362,,
516296,,,,usa,FTW,32.82,-97.362,,
516296,,,,usa,FTW,32.82,-97.362,,
516296,,,,usa,FTW,32.82,-97.362,,
516296,,,,usa,FTW,32.82,-97.362,,
516296,516296-c29f0924819945269332fa55cb3314f8,FTW,DEN,usa,FTW,32.82,-97.362,39.858,-104.667
516301,516301-ed464826afef4e3bbf72443258e7ba0d,LAX,BUD,usa,LAX,33.942,-118.408,47.437,19.256
516301,516301-3e0bd168e57d4f0d9a304a6194a9e75c,LAX,SJC,usa,LAX,33.942,-118.408,37.362,-121.929
516301,516301-a03f09e0020348a993d1196875d8f906,LAX,CLT,usa,LAX,33.942,-118.408,35.214,-80.943
516301,516301-ed464826afef4e3bbf72443258e7ba0d,LAX,BUD,usa,LAX,33.942,-118.408,47.437,19.256
516301,,,,usa,LAX,33.942,-118.408,,
516301,,,,usa,LAX,33.942,-118.408,,
516301,516301-b09bab507ea94183858b61c2c378b6bd,LAX,IND,usa,LAX,33.942,-118.408,39.717,-86.294
516301,516301-1382af0c33f14e1c97b17996cd4bc73b,LAX,LGA,usa,LAX,33.942,-118.408,40.64,-73.779
516340,,,,usa,OFF,41.118,-95.913,,
516340,,,,usa,OFF,41.118,-95.913,,
516340,,,,usa,OFF,41.118,-95.913,,
516340,,,,usa,OFF,41.118,-95.913,,
516340,,,,usa,OFF,41.118,-95.913,,
516340,,,,usa,OFF,41.118,-95.913,,
516340,,,,usa,OFF,41.118,-95.913,,
516340,,,,usa,OFF,41.118,-95.913,,
516340,516340-f98576e4ea4143f394cd0cfa4bba3e84,,,usa,OFF,41.118,-95.913,,
516351,516351-f026c54cbb254faba982981520ef33a5,OFF,MEM,usa,OFF,41.118,-95.913,35.042,-89.977
516351,516351-8e7681c46ae64a0fbf31cea5b97a7d5e,OFF,PNE,usa,OFF,41.118,-95.913,39.872,-75.241
516351,,,,usa,OFF,41.118,-95.913,,
516351,516351-3167c99df43743268bb8f725820ed2a5,OFF,LAX,usa,OFF,41.118,-95.913,33.942,-118.408
516351,,,,usa,OFF,41.118,-95.913,,
516351,,,,usa,OFF,41.118,-95.913,,
516351,,,,usa,OFF,41.118,-95.913,,
516351,,,,usa,OFF,41.118,-95.913,,
516368,,,,usa,DEN,39.858,-104.667,,
516368,516368-9e890b48e6a540ccb8264922339f7977,DEN,BFI,usa,DEN,39.858,-104.667,47.53,-122.302
